Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_A1_18_Unknown_13_AM	2012	34 / 120	28.3	A1 (lower beginner)	Male	18	IES Hermenegildo Lanz	""	1BACH	Spanish	Spanish	Spanish	Spanish	0	""	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	B1 (lower intermediate)	A1 (lower beginner)	1.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	a dog and boy, and one frog you dog and frog and boy and and vase and floor and look have in the at or sister night fisting, sleep an the deer to the three rock ir go hold branch, dreer drop push. One day a family what learning and wave hand.	
Learners	ES_WR_A1_19_11_13_MLR	2012	34 / 120	28.3	A1 (lower beginner)	Male	19	IES Hermenegildo Lanz	""	1BACH	Spanish	Spanish	Spanish	Spanish	8	11	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.75 / 6	French, Latin, Ancient Greek	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	a boy and her dog gave a present a frog, while sleep frog escaped and when get up cried for he. the boy and her dog went out the frog for forest didn't found. it's a final very sad.	
Learners	ES_WR_A1_12_9_13_ABG	2012	35 / 120	29.2	A1 (lower beginner)	Male	12	IES La Madraza (Granada)	""	1ESO	Spanish	Spanish	Spanish	Spanish	3	9	No	""	""	0	""	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A2 (upper beginner)	1.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, Many and her's dog Pitu, look the frog in the vase. In the night the frog run to the house and when Many get up isr' see the frog because the frog run to the street Many is sad and he wanted the frog. He go to the forest and he says - Frog, frog. And the frog don't came. He wanted in tree and he says - Frog, frog. And the frog don't came. He look at the river and in the rock and he says -Frog, frog. And the frog isn't come. He see a animal and the animal run in the direction of Many and Pitu. They fall in the river and he says - Ho my god! He out side to the river and he look some frog. Ooh, is very beutiful, old the family is hear, and my frog too. I didn't buy other frog - he lives in a forest in the river no in the vase. The frog talk with Many and Pitu.- Oh, thanks you because I'm very sad in the vase. Many and Pitu fo to the house and he play iwth her's dog	
Learners	ES_WR_A1_13_4_13_MFR	2013	35 / 120	29.2	A1 (lower beginner)	Female	13	IES Virgen de las Nieves	""	2ESO	Spanish	Spanish	Spanish	Spanish	9	4	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	German	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... uno boy had a one frog and a dog, at night when the boy is sleep the frog scape. At the morning the frog desapear and the boy is worry because the frog is scape. the boy very fast go to the forest and search the frog with his dog. The boy very worry don't find the dog and he cry. He search on the forest' trees, he shout at forest' mountain and the frog don't find. the dog and the boy crying old the nightand the dog at night get up the boy and the dog run to the river and the boy run with the dog, and in the river the boy listen the frog and he seacrh the frog. And he find this. The boy and the dog its very funny and they went at home very happy.	
Learners	ES_WR_A1_14_11_13_ITM	2012	35 / 120	29.2	A1 (lower beginner)	Female	14	IES La Madraza (Granada)	""	3ESO	Spanish	Spanish	Spanish	Spanish	3	11	No	""	""	0	""	A2 (upper beginner)	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	3.25 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, the boy and the dog are looking the frog. For the night, the boy went to the bed. The frog escape of the vase, next day the boy get up to the bed, and don't look to the frog in the vase. He leave of the house, to go look for the frog. The boy up go up the tree, to look for. The boy call the frog. Of pront appear a deer push at the boy. The boy and dog down the river. The boy and dog  on hold the trunk. The finally find the frog in the river, with her parents. The boy and the dog wave goodbye the frog.	
Learners	ES_WR_A1_14_7_13_ASC	2012	35 / 120	29.2	A1 (lower beginner)	Male	14	IES San Juan de la Cruz (Úbeda)	""	2ESO	Spanish	Spanish	Spanish	Spanish	7	7	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B1 (lower intermediate)	4 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... the dog saw a frog in a vase. The boy is sleeping in a bed. The frog is in a vase in a floor. The frog look at the door and scaped. The next morning the boy look at the vase and saw the vase. The frog didn't stay he was worried, he went to look for a frog. He shout and shout. He went up on the rock and went at the branch  of a tree. He stanted a deer. The deer push the boy and he is fallen at the water of a river. He saw a his frog and he was very happy. They went at here house very happy.	
Learners	ES_WR_A1_14_7_13_VPR	2012	35 / 120	29.2	A1 (lower beginner)	Male	14	IES Pedro Soto de Rojas	""	2ESO	Spanish	Spanish	Spanish	Spanish	7	7	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	3.75 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day the boy and the dog sleeping in the bed, last time the frog out the vase. The boy is worried because the frog is escape. They boy get up the trunk, and the boy shout The deer push the boy to the water and the by fall in the water. Behind the trunk is a family of frog the take the  frog and wave goodbue.	
Learners	ES_WR_A1_14_8_13_APA	2013	35 / 120	29.2	A1 (lower beginner)	Male	14	IES Virgen de las Nieves	""	2ESO	Spanish	Spanish	Spanish	Spanish	6	8	No	""	""	0	""	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day,... one dog and one boy called Toby and Ali, they captured one frog and they went to sleep. During the night the frog was scaped. When they get up they don't saw the frog. They went to seacrh the frog. They were very fast and en five minutes the two were in the forest. Alí shouted the name of the frog ""Yusta"" and they found the frog in the river."	
Learners	ES_WR_A1_14_9_13_MAMG	2012	35 / 120	29.2	A1 (lower beginner)	Male	14	IES Pedro Soto de Rojas	""	2ESO	Spanish	Spanish	Spanish	Spanish	5	9	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	A day, David and his dog (Perry) looked at a frog that found in the forest and put in a vase. Then, David and Perry went to the bed. The frog, take advantage of the David and Perry didn't look at it, try escape and escaped of the vase and went out of the house. At the morning again, David and Perry got up and looked at the vase's frog and ... the frog didn't is in the vase! They was worry	
Learners	ES_WR_A1_15_12_13_TGT	2012	35 / 120	29.2	A1 (lower beginner)	Female	15	IES La Madraza (Granada)	""	3ESO	Spanish	Spanish	Spanish	Spanish	3	12	No	""	""	0	""	C1 (lower advanced)	A2 (upper beginner)	B1 (lower intermediate)	B2 (upper intermediate)	3.5 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, the boy was look the frog and the dog, and they start play. Atnight the boy sleep. The next day the boy isn't look the frog and he's sad. The boy and the dog go to the forest look for the frog. The dog helped the child to look for the frog. The deer suddenly push the boy. The boy was in the rock and he fell to the water. He clung to the trunk. The frog was behind the trunk. The the child is happy.	
Learners	ES_WR_A1_15_9_13_AJMM	2012	35 / 120	29.2	A1 (lower beginner)	Male	15	IES Santa Catalina de Alejandría (Jaén)	""	3ESO	Spanish	Spanish	Spanish	Spanish	6	9	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.5 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	A child lifes only in his house with a dog and a frog. The frog escaped while the boy sleep in his bed, in the morning the boy is worried because the frog was escaped in the night. The boy and the dog look for forest, shout and say to the bees help. The boy holdes in a branch but this break and want a rock for on this, he dropped on the deer and this pushed to river and the boy and dog fall to water. After saw to family of frog on trunk. The boy catch the frog and wave goodbye the frog, And the boy the dog and the frog rearrive at home.	
Learners	ES_WR_A1_18_12_13_VDM	2012	35 / 120	29.2	A1 (lower beginner)	Male	18	IES San Juan de la Cruz (Úbeda)	""	1BACH	Spanish	Spanish	Spanish	Spanish	6	12	No	""	""	0	""	A2 (upper beginner)	B1 (lower intermediate)	A2 (upper beginner)	A1 (lower beginner)	2 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... when a boy go to bed, he stayed his frog in a bottle a it scaped and when the boy get up the frog didn't stayed in the vase and he's worriend and go to look for his frog with his dog in the forest	
Learners	ES_WR_A2_13_7_13_ACL	2013	36 / 120	30	A2 (upper beginner)	Female	13	IES Virgen de las Nieves	""	2ESO	Spanish	Spanish	Spanish	Spanish	6	7	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	3 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	"One day,...there was a boy that capture a ugly frog, he and his dog came home to observe the frog, the hours past, and he fall sleep, and the frog scape from the glass. <br/> In the next morning, the boy didn't see the frog and he went to the street to fought (encontrar) the frog but he can't saw the frog an he back home very very sad because he wanted to had the frog. <br/> In the next morning he did the same and he find the frog witch old of his family and he comprend that he can't gave the frog because he had a family of frogs.  <br/> He back home with his dog called ""Kai""."	
Learners	ES_WR_A2_13_7_13_MMC	2012	36 / 120	30	A2 (upper beginner)	Male	13	IES San Juan de la Cruz (Úbeda)	""	2ESO	Spanish	Spanish	Spanish	Spanish	6	7	No	""	""	0	""	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	3.75 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy catch a frog in the river. In the hause the boy was observing the frog every day with her dog. At night the boy went to sleep and the frog escape to the bottle and go out the house by a window. When he wake up he is go to look for the frog, but the frog there isn't in the bottle. The boy go to the forest to search the frog. He look into the trees and in the river but there isn't here. Her dog search too the frog but there isn't find nothing. The boy see a deer and he is scary. The deer push the boy to the river and he fall into the river. The dog push the boy to a tronc behind the tronc there are some frogs. There is a family of frog. The mother frog, the dad frog and all the childrens frogs. The boy catch a small frog and he decided to return to the house with the small frogs. The boy is very happy.	
Learners	ES_WR_A2_15_12_13_CRG	2012	36 / 120	30	A2 (upper beginner)	Female	15	IES La Madraza (Granada)	""	3ESO	Spanish	Spanish	Spanish	Spanish	3	12	No	""	""	0	""	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	B2 (upper intermediate)	4.25 / 6	French	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day, the boy is looking for the frog and his dog too. He went for the bed, for the night the frog escape of vase. Next day the boy get up and don't look from the frog in the vase. He leave of the home. to look for from the frog. The boy go up from tree to look for. The boy call from the frog. Of pront appear a deer and push at the boy. The boy down the river and his dog. The boy and his dog on hold the trunk. Finally find the from in the river withe his family.	
Learners	ES_WR_A2_16_8_13_FJ	2012	36 / 120	30	A2 (upper beginner)	Male	16	IES San Juan de la Cruz (Úbeda)	""	4ESO	Spanish	Spanish	Spanish	Spanish	8	8	No	""	""	0	""	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy and his dog look at frog what they had in a vase. While they were slepping, the frog escape. In the morning the boy and the dog were worrieding for the frog and they went to look for in the forest. They look in the trees  and shout but they don't listening nothing. The boy climb deer and he pushes a river. The boy and the dog become shore and the frog was in a trunk with his family. The frog climb the boy and wave goodbye.	
Learners	ES_WR_A2_16_8_13_JDR	2012	36 / 120	30	A2 (upper beginner)	Male	16	IES San Juan de la Cruz (Úbeda)	""	4ESO	Spanish	Spanish	Spanish	Spanish	8	8	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	2.25 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy has a frog in a vase. In the night the frog is sleep in the vase on the florr and the frog escape. He's worried and look for the frog in the forest. He shout  but he doesn't find the frog. He look in the rock, in the tree, because... A deer push the boy and the dog and drop in the river. They swim to trunk and loock the frog, he was her family. The frog leave her family and go to the house with the boy and the dog. They say goodbye at the family's frog.	
Learners	ES_WR_A2_16_9_13_DIJ	2012	36 / 120	30	A2 (upper beginner)	Male	16	IES Santísima Trinidad (Baeza)	""	4ESO	Spanish	Spanish	Spanish	Spanish	7	9	Yes	Gigraltar	2010	""	""	B2 (upper intermediate)	A2 (upper beginner)	B2 (upper intermediate)	B1 (lower intermediate)	3.25 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a boy and his dog look at a frog into the vase. In the evening, the frog escapes the vase. In the morning, the boy and the dog worried because the frog don't stay into the vase. The boy and the dog went to the forest and look for the frog. The boy only shouting. The boy up the trunk but he don't find the frog. Then, he up a rock, but the frog is dissapear. In this moment, behinf at him appear one deer and the deer push the river and the  the boy and the dog find the frog but his family too. The boy saw that the frog is only happy with his family and he decide that the frog lived in the forest with his family. The boy wave goodbye at old the family and he returned with his dog.	
Learners	ES_WR_A2_17_5_13_JRL	2012	36 / 120	30	A2 (upper beginner)	Male	17	IES Santísima Trinidad (Baeza)	""	2BACH	Spanish	Spanish	Spanish	Spanish	12	5	No	""	""	0	""	B1 (lower intermediate)	A2 (upper beginner)	B2 (upper intermediate)	B2 (upper intermediate)	3.25 / 6	""	""	""	""	""	Written	13	13. Frog	written_offline_classroom	""	""	""	One day,... a young boy stayed in her house with him frog and him dog. He was in the floor looking at him frog but when the children was to bed, the frog escaped. The next morning, when the children got up, he doesn't see to the frod and was to looking for the frog at forest. He began to shout but the frog wasn't fond. After, the children looked for the frog in a trunk's tree but the frog wasn't. Finally the children climb to the rock to look for the frog and he held at branch's tree but really this branch was a deer. The deer push children and the children fell to the water. Then he climbed a trunk and found her frog, who was with him family. In the end the children waved goodbye to the frog.	
